vehID,routeKey,class,depart,arrival,travel_time
bike1,-440024351#3->-440024351#3|n=1|h=ae2b93d034,bike_bicycle,9.0,12.0,3.0
bike3,-83428923#1->-83428923#1|n=1|h=e0fc170117,bike_bicycle,23.0,50.0,27.0
bike6,1211656986#0->1211656986#0|n=1|h=da6974208a,bike_bicycle,44.0,50.0,6.0
bus20,71269782->71269782|n=1|h=b7280f273e,bus_bus,77.0,85.0,8.0
veh14,1214520075->515126385#2|n=12|h=d176c28342,veh_passenger,15.0,109.0,94.0
veh20,1196008692#0->40035606#2|n=16|h=4de3943a2c,veh_passenger,21.0,109.0,88.0
veh97,666886081->515126385#2|n=4|h=8a562e4fc4,veh_passenger,96.0,114.0,18.0
veh110,-40035325#1->-40035325#1|n=1|h=96e6fa8df4,veh_passenger,108.0,119.0,11.0
veh49,15420525->47087993#0|n=6|h=804ab65f6f,veh_passenger,49.0,120.0,71.0
veh48,666886084#1->1226645408|n=19|h=a1a01a3a75,veh_passenger,48.0,126.0,78.0
veh56,39838751#0->1214520074#3|n=13|h=bae0e26b2d,veh_passenger,56.0,126.0,70.0
veh129,-40139504#0->-40139504#0|n=1|h=8b02d091f5,veh_passenger,127.0,137.0,10.0
bike19,-116783922#1->-116783922#1|n=1|h=31f3d2e954,bike_bicycle,136.0,140.0,4.0
veh68,40036062#0->40035606#1|n=9|h=89eb82f9ad,veh_passenger,68.0,141.0,73.0
veh53,39086240->-1260485929#1|n=11|h=f9425f5887,veh_passenger,53.0,145.0,92.0
veh21,-1068144846#2->15420801#3|n=20|h=f8b9f18d1d,veh_passenger,22.0,154.0,132.0
bike20,1211978033#0->1211978033#0|n=1|h=2490a0ca83,bike_bicycle,143.0,157.0,14.0
veh9,-147711065#0->1235501861#2|n=13|h=4e79b79516,veh_passenger,10.0,164.0,154.0
motorcycle1,-24576913#2->-10628444#1|n=19|h=9ddd1003f8,motorcycle_motorcycle,8.0,165.0,157.0
bus43,178441748#0->178441748#0|n=1|h=38e96e292a,bus_bus,163.0,170.0,7.0
truck1,-1125986375#1->1214520076|n=14|h=2ab6a6b3f5,truck_truck,11.0,172.0,161.0
veh43,428730793#0->515130025|n=16|h=86d9999332,veh_passenger,43.0,183.0,140.0
veh92,1222181937->515126385#0|n=15|h=ff5c74072b,veh_passenger,91.0,194.0,103.0
motorcycle7,-10748045#0->1125986377#1|n=12|h=28beb7669c,motorcycle_motorcycle,47.0,195.0,148.0
veh8,511404880#0->47157282#1|n=18|h=eb828c886c,veh_passenger,9.0,196.0,187.0
veh50,40140141#0->39838882|n=17|h=ac7516a8a9,veh_passenger,50.0,197.0,147.0
bike15,428730818#3->1226645409|n=5|h=1fbbe9b47f,bike_bicycle,108.0,198.0,90.0
veh34,-451728952#3->-1068144849#2|n=11|h=340ac0f43b,veh_passenger,35.0,198.0,163.0
veh69,490474063#2->968332513#1|n=16|h=0dfa5f1bb7,veh_passenger,69.0,201.0,132.0
veh107,654297629#5->1298335705|n=13|h=25e4998243,veh_passenger,106.0,203.0,97.0
veh7,47087992#3->-838061037|n=19|h=d640c31dd7,veh_passenger,8.0,204.0,196.0
veh95,39086240->479863106#1|n=12|h=2280404843,veh_passenger,94.0,207.0,113.0
motorcycle5,666886084#0->-14924729#3|n=21|h=6ec57f4975,motorcycle_motorcycle,34.0,208.0,174.0
veh6,-428730813#3->509646057#0|n=27|h=35448ed643,veh_passenger,7.0,208.0,201.0
veh75,1214520074#1->-1068144849#0|n=22|h=99d65dc797,veh_passenger,74.0,209.0,135.0
motorcycle20,499566574#3->50323226|n=12|h=fe8df64705,motorcycle_motorcycle,131.0,218.0,87.0
veh206,513082641#2->513082641#2|n=1|h=b9b4e23db7,veh_passenger,202.0,220.0,18.0
bus13,513272949->10629474#0|n=14|h=aeebd5905b,bus_bus,50.0,222.0,172.0
bus5,1068434236->-1297720368|n=14|h=1a244b9352,bus_bus,20.0,224.0,204.0
veh74,24577455#0->654297629#4|n=24|h=80762f1802,veh_passenger,73.0,225.0,152.0
motorcycle3,1125986374->1204070283#1|n=13|h=6f65e0aff9,motorcycle_motorcycle,21.0,232.0,211.0
veh38,-1323097580#0->-40109290#3|n=24|h=6b86fbcaf3,veh_passenger,38.0,236.0,198.0
veh62,1214520074#5->513087668|n=24|h=ef7485249e,veh_passenger,62.0,238.0,176.0
veh106,1211151637->488788636#0|n=7|h=9ddd22e7bd,veh_passenger,105.0,238.0,133.0
veh5,-1125986385#1->40035325#1|n=19|h=f5fd7e26d1,veh_passenger,6.0,239.0,233.0
motorcycle26,142741729#0->499566574#0|n=5|h=6ebbf75545,motorcycle_motorcycle,170.0,241.0,71.0
motorcycle11,499566574#2->-1125986378#0|n=14|h=8eb1bd28ce,motorcycle_motorcycle,73.0,242.0,169.0
bike32,1235501861#0->1235501861#0|n=1|h=a0ff3a6902,bike_bicycle,228.0,243.0,15.0
motorcycle13,24621218#2->-1222703383|n=10|h=12913192c6,motorcycle_motorcycle,86.0,247.0,161.0
veh81,515123439->511187809|n=12|h=e8db84d7b0,veh_passenger,82.0,247.0,165.0
motorcycle0,12090453#1->15420801#0|n=20|h=95ea357dab,motorcycle_motorcycle,1.0,248.0,247.0
veh71,39921192#0->1068434205|n=20|h=ee10e48b08,veh_passenger,71.0,249.0,178.0
bike34,-436110595#0->-436110595#0|n=1|h=f5c80c1cec,bike_bicycle,243.0,249.0,6.0
motorcycle12,39838984#1->15420801#2|n=12|h=48d221064d,motorcycle_motorcycle,79.0,251.0,172.0
bike31,47088302#0->47088302#0|n=1|h=cf552c43e5,bike_bicycle,221.0,252.0,31.0
veh86,1235501861#1->-654297629#0|n=24|h=78ff312f8e,veh_passenger,85.0,253.0,168.0
veh136,-405382146#1->509646057#0|n=14|h=3eb0167d66,veh_passenger,134.0,254.0,120.0
veh104,40140141#10->1214520076|n=14|h=bc9e455a3e,veh_passenger,103.0,257.0,154.0
truck0,1074409256#2->1226645407|n=36|h=b020c4ec6b,truck_truck,1.0,258.0,257.0
veh149,-437445539#1->488788636#0|n=13|h=04fd69a4e2,veh_passenger,146.0,259.0,113.0
motorcycle37,-428730813#0->-1067928307#3|n=5|h=34aeaf0ef9,motorcycle_motorcycle,241.0,259.0,18.0
motorcycle33,39921025#2->1235501861#1|n=5|h=c12dfc5182,motorcycle_motorcycle,216.0,260.0,44.0
veh67,39086240->499566574#3|n=22|h=41dbea572f,veh_passenger,67.0,266.0,199.0
truck21,900399276->178702239#0|n=13|h=121d01d7d8,truck_truck,206.0,272.0,66.0
veh79,1272337498#0->40035904#1|n=24|h=fed88d815c,veh_passenger,78.0,273.0,195.0
veh2,-1335304386#0->-1068144845#0|n=37|h=fdc38ad986,veh_passenger,3.0,275.0,272.0
bike36,116831884->50323229#11|n=6|h=57869eb6bb,bike_bicycle,257.0,277.0,20.0
veh51,515040940#1->40140017#0|n=21|h=f11ecd974c,veh_passenger,51.0,278.0,227.0
truck8,240666072#2->178702239#0|n=19|h=ecce06cc36,truck_truck,79.0,280.0,201.0
veh15,47087993#5->413789557|n=23|h=1868498e6c,veh_passenger,16.0,281.0,265.0
veh94,-1125986406#1->513087668|n=18|h=26d3e3b42e,veh_passenger,93.0,282.0,189.0
bike37,-687878725->-687878725|n=1|h=6dca776aa1,bike_bicycle,264.0,284.0,20.0
veh52,521704036->40297647#2|n=21|h=a201a5bdea,veh_passenger,52.0,285.0,233.0
veh203,39763700#5->-12247569|n=19|h=d4e771b89f,veh_passenger,199.0,285.0,86.0
bus17,-40297647#0->24576922#0|n=14|h=60ab504dee,bus_bus,65.0,289.0,224.0
veh175,39921192#1->1064476622#0|n=12|h=4406d61da5,veh_passenger,172.0,290.0,118.0
veh221,12247568#1->564273552|n=17|h=204dee670b,veh_passenger,217.0,293.0,76.0
bus10,511187821->1332638368#1|n=23|h=c39c6ff9d7,bus_bus,39.0,295.0,256.0
bus36,666886081->-47224972#0|n=18|h=207e8d0827,bus_bus,137.0,298.0,161.0
veh33,39920593#4->178583153|n=25|h=03f7174170,veh_passenger,34.0,298.0,264.0
veh16,515040940#1->47267014|n=38|h=dfab662c77,veh_passenger,17.0,301.0,284.0
bus31,1125986377#0->39921025#2|n=19|h=4fbf853e69,bus_bus,118.0,302.0,184.0
veh11,482569917#0->83428923#1|n=28|h=fa79d4e5c1,veh_passenger,12.0,302.0,290.0
truck15,521705694#0->509647505|n=18|h=0e14dd259c,truck_truck,150.0,303.0,153.0
veh130,1068434201->428730818#0|n=29|h=bb4f39de7a,veh_passenger,128.0,307.0,179.0
veh13,47225638#0->1117667177|n=34|h=1251bd5495,veh_passenger,14.0,317.0,303.0
veh60,-1260485929#2->490474063#3|n=27|h=030045bbbb,veh_passenger,60.0,317.0,257.0
veh22,1234244925#2->513087668|n=23|h=1011f45fb1,veh_passenger,23.0,318.0,295.0
motorcycle22,24577455#0->178441748#0|n=19|h=2e7ca779e8,motorcycle_motorcycle,144.0,319.0,175.0
veh24,-257421487#0->1222703384#0|n=20|h=fbdbf16c6c,veh_passenger,25.0,321.0,296.0
veh55,10629709#2->-1222703384#1|n=24|h=e19c05bf62,veh_passenger,55.0,321.0,266.0
veh59,511187810->1222181937|n=16|h=68395d72b4,veh_passenger,59.0,323.0,264.0
bus72,1068144849#0->47087993#5|n=9|h=dd35d6ab40,bus_bus,272.0,325.0,53.0
motorcycle4,-1260485929#0->-1335304371|n=20|h=bc03f8b780,motorcycle_motorcycle,27.0,326.0,299.0
veh12,-39366819#0->-238219441#0|n=26|h=e1c7ee72bb,veh_passenger,13.0,333.0,320.0
motorcycle29,24576922#0->142741729#1|n=19|h=c54d148f58,motorcycle_motorcycle,190.0,334.0,144.0
bike17,142741764->-116783765|n=20|h=904f51b4d9,bike_bicycle,122.0,338.0,216.0
bus4,490474063#4->488788636#1|n=42|h=ce70ad0bcd,bus_bus,16.0,338.0,322.0
bus6,1297720368->1273251150#1|n=19|h=567a585ce7,bus_bus,24.0,355.0,331.0
bus7,40297885#2->238219472#3|n=34|h=5eef3f1938,bus_bus,28.0,357.0,329.0
veh89,-40109290#0->9832326#1|n=29|h=324ed5bc5d,veh_passenger,88.0,360.0,272.0
bus2,13866211->437445541#1|n=30|h=8c3cc2df7c,bus_bus,9.0,365.0,356.0
veh41,47225638#3->1322916760#1|n=24|h=3cb1a57ab4,veh_passenger,41.0,366.0,325.0
veh145,1337646270->47157282#0|n=16|h=f505799fce,veh_passenger,143.0,370.0,227.0
veh134,1278784167#0->1064476618#0|n=21|h=75b99b412a,veh_passenger,132.0,372.0,240.0
motorcycle38,1323097579#0->39920011#1|n=8|h=f5453d52e2,motorcycle_motorcycle,248.0,372.0,124.0
veh160,40035325#1->1254816454|n=16|h=d19825a732,veh_passenger,157.0,374.0,217.0
bus74,-488788633#2->1226645409|n=16|h=3bcfed7a09,bus_bus,280.0,375.0,95.0
motorcycle2,-40035606#2->1335304377|n=14|h=20f0bd37b5,motorcycle_motorcycle,14.0,376.0,362.0
motorcycle15,-40140017#3->39920505#11|n=25|h=a92a0212bd,motorcycle_motorcycle,99.0,380.0,281.0
veh146,515123442#2->232920701|n=19|h=1cab14b34d,veh_passenger,144.0,380.0,236.0
veh235,509524270->515126385#3|n=15|h=d60bb911e6,veh_passenger,270.0,380.0,110.0
bus40,13866211->257421487#1|n=27|h=d0e7cae213,bus_bus,152.0,382.0,230.0
veh166,521704040->488788626#0|n=24|h=3c4b4b0f96,veh_passenger,163.0,384.0,221.0
bus87,1211151635#1->12247568#1|n=6|h=6bd1afc82b,bus_bus,328.0,385.0,57.0
veh39,1222181936->39920550#12|n=26|h=6aec216179,veh_passenger,39.0,386.0,347.0
veh182,-24576913#1->-488788633#2|n=31|h=0578b5b4bd,veh_passenger,179.0,387.0,208.0
veh213,40140141#2->-47224972#0|n=25|h=941bbe65d6,veh_passenger,209.0,388.0,179.0
bike54,-1015424647#1->-1015424647#1|n=1|h=1745d9720d,bike_bicycle,384.0,389.0,5.0
motorcycle34,40140141#5->-10628442#0|n=19|h=880524dd49,motorcycle_motorcycle,222.0,389.0,167.0
veh108,1272337501->39921025#6|n=28|h=42947b6594,veh_passenger,107.0,392.0,285.0
veh47,515126385#0->1015424648|n=16|h=f4b90bf08d,veh_passenger,47.0,393.0,346.0
veh125,513082641#1->1204070282|n=25|h=b121d515f0,veh_passenger,123.0,393.0,270.0
motorcycle10,1068434235->490474063#4|n=33|h=d6f34d8265,motorcycle_motorcycle,66.0,394.0,328.0
veh1,-238219441#2->11631594#1|n=29|h=c7d5d9d2d7,veh_passenger,2.0,396.0,394.0
motorcycle21,1335304371->511187818|n=18|h=be5792ed54,motorcycle_motorcycle,138.0,396.0,258.0
veh405,521704031#0->521704031#0|n=1|h=2a29ad0e33,veh_passenger,396.0,397.0,1.0
motorcycle6,39763700#5->83428923#0|n=22|h=854598f0c4,motorcycle_motorcycle,40.0,399.0,359.0
bike51,116837693->-116837560|n=9|h=218c4be0ef,bike_bicycle,363.0,404.0,41.0
veh124,-50323229#13->1335304376#1|n=35|h=9418eb9afd,veh_passenger,122.0,405.0,283.0
veh192,-687878722#2->515136607|n=9|h=e81e20fab4,veh_passenger,188.0,406.0,218.0
veh194,47087993#5->515123438|n=15|h=0f85b0651a,veh_passenger,190.0,406.0,216.0
veh319,515040937->39921192#0|n=5|h=6fcba1d9b3,veh_passenger,312.0,408.0,96.0
veh272,654297630->-1068144847|n=17|h=501c24a0a4,veh_passenger,266.0,410.0,144.0
veh88,564273553#4->-40140017#2|n=30|h=615b9609bf,veh_passenger,87.0,412.0,325.0
motorcycle35,1064476624->15419875#1|n=11|h=8cc9f22b95,motorcycle_motorcycle,280.0,412.0,132.0
veh102,1235754993#0->-488788630#1|n=46|h=c14a6b130e,veh_passenger,101.0,413.0,312.0
veh18,39086240->-1273251150#0|n=35|h=176cea9daf,veh_passenger,19.0,414.0,395.0
veh109,511404873#1->47087992#2|n=24|h=e18b5fe2a4,veh_passenger,108.0,414.0,306.0
veh281,-33683346#3->1335304373#0|n=15|h=ea9ca25549,veh_passenger,275.0,415.0,140.0
veh87,15420525->515124965#2|n=16|h=192f6b8277,veh_passenger,86.0,416.0,330.0
veh121,39920593#2->-1260485929#1|n=19|h=3103b688a7,veh_passenger,119.0,416.0,297.0
bus66,900399276->24621218#2|n=23|h=59c2f7c0b7,bus_bus,249.0,418.0,169.0
motorcycle32,573632774->40035325#0|n=25|h=68ec0d3be1,motorcycle_motorcycle,209.0,419.0,210.0
veh315,1074409256#2->413789557|n=21|h=44f6599007,veh_passenger,308.0,419.0,111.0
veh131,39838530->1207401652#2|n=17|h=ee3093ce9d,veh_passenger,129.0,420.0,291.0
veh119,654297628->15420801#3|n=29|h=f210feab63,veh_passenger,117.0,423.0,306.0
veh10,405382146#1->654297629#4|n=19|h=1e97dfb4ff,veh_passenger,11.0,424.0,413.0
veh344,-438516309->-232920701|n=7|h=078e0257ee,veh_passenger,336.0,424.0,88.0
veh83,178583148#0->1064476618#1|n=28|h=9d3737320a,veh_passenger,82.0,425.0,343.0
veh66,47087993#2->428730807|n=28|h=8630dc87b6,veh_passenger,66.0,428.0,362.0
veh65,10629709#0->1235501861#0|n=32|h=0685ee7f63,veh_passenger,65.0,429.0,364.0
veh85,515130028#1->178583140#0|n=22|h=2eb9fc0ca5,veh_passenger,86.0,432.0,346.0
veh219,47087992#1->1067953246|n=36|h=2937bb02c0,veh_passenger,215.0,433.0,218.0
veh137,1118804248->438354815|n=24|h=8b5de9f60e,veh_passenger,135.0,436.0,301.0
truck3,-687878722#2->826496637|n=18|h=4abe6efe85,truck_truck,31.0,437.0,406.0
veh152,1100626097->381945549#1|n=29|h=8171d853bd,veh_passenger,149.0,438.0,289.0
motorcycle56,1064398309#0->-40109290#4|n=13|h=482fb19142,motorcycle_motorcycle,366.0,438.0,72.0
truck23,15420525->488788629|n=24|h=f0345bd9af,truck_truck,225.0,439.0,214.0
motorcycle36,-47267010->-39838630#1|n=16|h=658e7fc044,motorcycle_motorcycle,235.0,440.0,205.0
bus29,499566574#2->1074409255#4|n=32|h=bcd28890c9,bus_bus,110.0,441.0,331.0
veh453,-438516309->-438516309|n=1|h=2a21b63c1e,veh_passenger,442.0,443.0,1.0
veh29,-1237953494->687878722#2|n=33|h=62b020d81e,veh_passenger,30.0,446.0,416.0
veh84,-39838630#2->654297632#2|n=23|h=7bd35d5546,veh_passenger,83.0,459.0,376.0
veh115,-1068144849#1->-1125986406#0|n=27|h=747be073f1,veh_passenger,113.0,459.0,346.0
veh176,40140017#3->11631594#0|n=23|h=ad8e9ada06,veh_passenger,173.0,459.0,286.0
bike11,447887070->1211978033#1|n=22|h=69522a442f,bike_bicycle,79.0,462.0,383.0
veh100,47225638#3->39920593#1|n=35|h=53974b94e7,veh_passenger,99.0,464.0,365.0
motorcycle17,10628442#1->39920505#2|n=21|h=a274af5fcd,motorcycle_motorcycle,112.0,465.0,353.0
bus71,47087992#1->1068144845#1|n=18|h=35f9c40dbe,bus_bus,268.0,466.0,198.0
veh239,900399276->1125986406#1|n=24|h=3c46a44503,veh_passenger,234.0,466.0,232.0
veh340,47224972#0->47267014|n=18|h=5641a20ec3,veh_passenger,332.0,466.0,134.0
motorcycle18,-687878725->-10628442#2|n=24|h=5bf5ff2480,motorcycle_motorcycle,118.0,468.0,350.0
veh184,511404874#0->257421487#0|n=28|h=2f5dc1295e,veh_passenger,180.0,472.0,292.0
bike65,-33683458#1->-33683458#1|n=1|h=446a0c748b,bike_bicycle,462.0,472.0,10.0
veh151,1290456019->967985512|n=16|h=4fd12017aa,veh_passenger,148.0,474.0,326.0
veh402,39086240->10250021#2|n=14|h=a200ff6f28,veh_passenger,393.0,474.0,81.0
veh82,515130025->-40035904#2|n=31|h=0228e74e71,veh_passenger,81.0,479.0,398.0
motorcycle52,1125986373#3->1254633078#1|n=12|h=9b25fc333a,motorcycle_motorcycle,339.0,480.0,141.0
veh202,10629709#0->967985513#3|n=39|h=51a2d9b769,veh_passenger,198.0,481.0,283.0
bus18,-14924729#1->1272337501|n=27|h=ca32bbf051,bus_bus,69.0,484.0,415.0
veh190,478286980#0->1074771170|n=19|h=41d794a107,veh_passenger,186.0,484.0,298.0
truck7,1125986378#0->40109290#0|n=30|h=4ca2f09530,truck_truck,70.0,484.0,414.0
veh236,1332638391#1->-1290439817#1|n=14|h=f26b05daeb,veh_passenger,231.0,486.0,255.0
motorcycle57,1068074793->40140017#0|n=6|h=f2a332c112,motorcycle_motorcycle,371.0,488.0,117.0
bus22,-1278784167#1->39920505#7|n=36|h=4f6207569d,bus_bus,84.0,489.0,405.0
motorcycle47,-39920593#5->-654297633|n=20|h=e5d00d4645,motorcycle_motorcycle,306.0,489.0,183.0
bus126,-8887999#2->-8887999#2|n=1|h=ec636ea9c4,bus_bus,475.0,491.0,16.0
veh238,-1222703382->1254816455|n=11|h=f15c5fdd6b,veh_passenger,233.0,493.0,260.0
veh57,39921025#6->511187812|n=28|h=73d296a4c5,veh_passenger,57.0,494.0,437.0
veh78,1231065654->11631594#2|n=35|h=cbf13098c1,veh_passenger,77.0,496.0,419.0
motorcycle55,-1074409256#2->-730912750|n=24|h=0c639ddf69,motorcycle_motorcycle,358.0,496.0,138.0
veh377,-8887999#0->1068144848#1|n=11|h=75f1c7e2ab,veh_passenger,368.0,498.0,130.0
veh511,24576922#0->24576922#0|n=1|h=64d898198e,veh_passenger,499.0,502.0,3.0
motorcycle76,-1067928307#0->-1067928307#0|n=1|h=5798698a16,motorcycle_motorcycle,497.0,504.0,7.0
veh96,1421367925->47087993#2|n=18|h=1cf7debcaf,veh_passenger,95.0,505.0,410.0
veh155,1273251150#0->238219472#3|n=16|h=abd042c661,veh_passenger,152.0,506.0,354.0
bike72,509524230->509524230|n=1|h=85c3759b9f,bike_bicycle,512.0,514.0,2.0
veh424,-1332638391#0->15420801#3|n=9|h=6c93dc265b,veh_passenger,414.0,514.0,100.0
bus61,279209078->488788636#0|n=15|h=5e4da3b003,bus_bus,231.0,516.0,285.0
bus56,39838691#6->-654530820#1|n=30|h=848061791a,bus_bus,212.0,522.0,310.0
veh179,47225638#4->240666072#1|n=18|h=ef957e7afd,veh_passenger,176.0,525.0,349.0
bus34,-40140017#3->-40036066|n=18|h=ba12221ac8,bus_bus,129.0,526.0,397.0
bus57,515126385#0->437445539#1|n=23|h=982ef09578,bus_bus,215.0,527.0,312.0
motorcycle66,-1067928307#3->405382146#0|n=9|h=a1acae5fec,motorcycle_motorcycle,430.0,527.0,97.0
veh408,-33683458#0->-40035904#0|n=14|h=cec1243f46,veh_passenger,398.0,528.0,130.0
veh165,-654297630->40036009#2|n=30|h=c72815d4e7,veh_passenger,162.0,530.0,368.0
bike74,-116831880#0->-116831880#0|n=1|h=88238f236c,bike_bicycle,526.0,530.0,4.0
veh237,1068144845#1->-428730813#2|n=40|h=09287563ae,veh_passenger,232.0,531.0,299.0
veh99,39920550#11->83563455|n=50|h=30e8bf54a6,veh_passenger,98.0,532.0,434.0
veh275,240666072#0->12090453#1|n=15|h=362f065273,veh_passenger,269.0,533.0,264.0
veh282,515130026#0->-1278784167#0|n=14|h=aa29adc63b,veh_passenger,276.0,534.0,258.0
motorcycle65,-1068916336->-10629474#0|n=12|h=36a7f9c9a3,motorcycle_motorcycle,423.0,537.0,114.0
veh273,515126385#2->12090453#1|n=15|h=9f6193c901,veh_passenger,267.0,538.0,271.0
veh28,-564273553#3->39921531|n=32|h=9edc2d0bc6,veh_passenger,29.0,539.0,510.0
veh177,967985512->-1290439817#0|n=19|h=1ee0f47e42,veh_passenger,174.0,543.0,369.0
truck19,47087993#6->39224566|n=36|h=dc2cc3ad8d,truck_truck,186.0,548.0,362.0
veh529,475446753->178583148#2|n=7|h=c60a10e66f,veh_passenger,516.0,548.0,32.0
veh297,-50323229#3->1125986373#0|n=18|h=22e1d65190,veh_passenger,290.0,549.0,259.0
veh204,178583145->-40035904#2|n=13|h=2df7d4f391,veh_passenger,200.0,550.0,350.0
veh17,50323229#6->40140141#11|n=53|h=5e417e8acf,veh_passenger,18.0,551.0,533.0
veh198,515126385#3->47267014|n=19|h=9f32c6f604,veh_passenger,194.0,552.0,358.0
bus60,-451728952#3->654297631|n=23|h=fcdc7bf2a5,bus_bus,227.0,552.0,325.0
veh316,1100626103#2->-1290439817#1|n=22|h=3e96ab7bff,veh_passenger,309.0,559.0,250.0
truck38,1335304373#0->1323097580#1|n=20|h=0c4d7719fc,truck_truck,371.0,562.0,191.0
veh232,1273251150#0->-10250021#3|n=18|h=6cd83ee31b,veh_passenger,227.0,565.0,338.0
motorcycle8,-564273553#1->-1125986406#1|n=25|h=cd3519650f,motorcycle_motorcycle,53.0,568.0,515.0
veh36,-39838530->39920593#6|n=19|h=2ecf1c7444,veh_passenger,36.0,570.0,534.0
truck18,143546557->-1125986377#1|n=13|h=cfa4fa9220,truck_truck,177.0,571.0,394.0
veh428,515126385#0->482569917#0|n=13|h=875701bc5f,veh_passenger,418.0,571.0,153.0
veh260,10748045#1->178583148#2|n=31|h=4659064fc5,veh_passenger,254.0,574.0,320.0
bus75,-50323226->238219441#2|n=20|h=9e08b6eb2a,bus_bus,283.0,575.0,292.0
bike79,-868483993->-868483993|n=1|h=bfd530d14c,bike_bicycle,562.0,577.0,15.0
bus0,-39838657#2->1226645408|n=26|h=dd8c40ee18,bus_bus,1.0,578.0,577.0
bus12,178583144->654297633|n=30|h=b6d0bb60b2,bus_bus,47.0,582.0,535.0
truck22,1234244925#1->967985513#1|n=19|h=90bb7f55ea,truck_truck,216.0,583.0,367.0
bus114,-8887999#2->-1332638368#1|n=10|h=ec3924f7df,bus_bus,430.0,583.0,153.0
bike7,40138633#3->-10628442#2|n=23|h=f4a59c16a7,bike_bicycle,51.0,584.0,533.0
veh27,1068916336->1074771163#0|n=24|h=03e388d736,veh_passenger,28.0,584.0,556.0
veh392,1260481151->-1125986385#1|n=17|h=f44dd7441d,veh_passenger,383.0,585.0,202.0
bus52,-1235501861#2->40036066|n=21|h=24f638cb1e,bus_bus,197.0,587.0,390.0
bike53,39920550#1->116783805#2|n=21|h=f527c74034,bike_bicycle,377.0,588.0,211.0
bike58,-116831879#1->1068074793|n=16|h=6b3f81650f,bike_bicycle,413.0,588.0,175.0
veh321,-474143552#6->39920593#2|n=19|h=6e826470c1,veh_passenger,315.0,590.0,275.0
motorcycle44,47225638#4->-240666072#2|n=14|h=4cba7e2536,motorcycle_motorcycle,337.0,591.0,254.0
motorcycle45,1214520079->654297635#1|n=22|h=b63fa2f967,motorcycle_motorcycle,293.0,592.0,299.0
truck16,-488786523->437445542|n=22|h=636f32b755,truck_truck,157.0,595.0,438.0
veh490,-1117667177->1196008691#1|n=12|h=43b10a8f52,veh_passenger,478.0,595.0,117.0
veh135,1254816442->-564273553#4|n=25|h=11bd4f9770,veh_passenger,133.0,598.0,465.0
bike82,451068209#2->451068209#2|n=1|h=ec8820a448,bike_bicycle,583.0,598.0,15.0
bus67,-515040940#1->1260481151|n=23|h=14a329c30a,bus_bus,253.0,600.0,347.0
veh285,-654297637#1->8887999#2|n=22|h=5e5f01595e,veh_passenger,279.0,600.0,321.0
veh364,39921531->40035606#0|n=12|h=997b318130,veh_passenger,356.0,601.0,245.0
truck33,451728952#1->1068916338|n=20|h=987d478bce,truck_truck,323.0,601.0,278.0
veh35,83428923#1->513272949|n=13|h=9b4f3b7c83,veh_passenger,36.0,602.0,566.0
veh186,-488788637#0->-513272949|n=8|h=945f1a7036,veh_passenger,182.0,603.0,421.0
motorcycle14,1222703382->-1125986386|n=16|h=76cf8fe7cf,motorcycle_motorcycle,92.0,604.0,512.0
bus45,39920550#2->-238219441#1|n=22|h=1602ba3fa7,bus_bus,170.0,605.0,435.0
bike29,-451328104#1->-39838691#3|n=27|h=4f0ea012da,bike_bicycle,207.0,606.0,399.0
bus144,900399276->513087668|n=9|h=ebd14433d8,bus_bus,542.0,607.0,65.0
veh31,24577455#0->1214520070|n=20|h=c444ebe6eb,veh_passenger,32.0,610.0,578.0
bike84,511404880#1->511404880#1|n=1|h=93a8325a54,bike_bicycle,597.0,612.0,15.0
veh422,-450616334#0->-654530820#0|n=18|h=ba0da9597b,veh_passenger,412.0,612.0,200.0
veh621,-240666072#0->-240666072#0|n=1|h=4ce270e0e7,veh_passenger,606.0,612.0,6.0
veh169,1196008692#0->666886082#1|n=17|h=5fd0b687b5,veh_passenger,166.0,615.0,449.0
veh463,39920505#9->-1222703383|n=9|h=9982405f56,veh_passenger,452.0,615.0,163.0
bike83,-83428923#1->-83428923#1|n=1|h=e0fc170117,bike_bicycle,590.0,616.0,26.0
veh141,40138941#0->15420801#3|n=20|h=c0d15ad235,veh_passenger,139.0,617.0,478.0
bike38,9704194#2->1125986373#0|n=19|h=b558935f92,bike_bicycle,271.0,624.0,353.0
truck48,15420532->47087366#2|n=11|h=1e9200f7eb,truck_truck,469.0,625.0,156.0
veh359,15420537#2->509646063#0|n=18|h=f601b86c5c,veh_passenger,351.0,628.0,277.0
veh459,-1067953246->687878722#2|n=18|h=deff1e7696,veh_passenger,448.0,629.0,181.0
bike68,-1211978035#1->-1408949232#2|n=24|h=4381b8407f,bike_bicycle,484.0,631.0,147.0
motorcycle89,499566574#3->40138941#1|n=4|h=349669f7fe,motorcycle_motorcycle,579.0,632.0,53.0
veh421,-1068144846#0->-654530820#0|n=26|h=8497024eda,veh_passenger,411.0,632.0,221.0
veh77,511187823->-1222703384#0|n=22|h=b3c160e971,veh_passenger,76.0,639.0,563.0
veh410,-40138633#3->83428923#0|n=20|h=719575e4bc,veh_passenger,400.0,640.0,240.0
motorcycle41,39920593#6->40035904#1|n=6|h=0dc816734e,motorcycle_motorcycle,267.0,644.0,377.0
veh516,-10629474#0->-169562956|n=13|h=b6b4fa2116,veh_passenger,504.0,644.0,140.0
