routeKey,class,TT_freeflow
-10629474#0->490474063#4|n=17|h=ecf927e0ec,motorcycle_motorcycle,1448.0
-10629474#0->509646053#1|n=17|h=e0ced3b199,veh_passenger,1069.0
-10629474#0->509646055|n=16|h=bb8b5d7eb2,veh_passenger,9506.0
-10629474#0->513087668|n=19|h=514c284554,truck_truck,5363.0
-10629474#0->513087670|n=27|h=4f5d708898,bus_bus,1923.0
-10629474#0->515124966|n=29|h=75785ccb81,truck_truck,5957.0
-10629474#0->521704036|n=38|h=43af11c80a,bus_bus,11424.0
-10629474#0->666886082#1|n=18|h=81bdac3854,bus_bus,4714.0
-10629474#0->967985513#2|n=28|h=8deeadb767,veh_passenger,3758.0
-10629474#0->9832326#1|n=23|h=545cc14278,veh_passenger,14500.0
-10629474#1->-1125986377#2|n=10|h=37965dbd29,veh_passenger,5996.0
-10629474#1->-39920593#0|n=15|h=01ba4c1cb0,veh_passenger,1926.0
-10629474#1->-39920593#6|n=17|h=ccaf641469,veh_passenger,5109.0
-10629474#1->-40109290#3|n=21|h=eeb2852f55,bike_bicycle,1172.0
-10629474#1->-474143552#1|n=20|h=b53212a1a4,motorcycle_motorcycle,11724.0
-10629474#1->-50323229#13|n=21|h=25cccf5645,veh_passenger,15606.0
-10629474#1->-50323229#6|n=26|h=dee752223c,motorcycle_motorcycle,9636.0
-10629474#1->-564273553#1|n=35|h=0187264192,bus_bus,2189.0
-10629474#1->-654530820#0|n=53|h=1f4d270d5e,bus_bus,3289.0
-10629474#1->10629474#0|n=3|h=93b1a5183e,motorcycle_motorcycle,11.0
-10629474#1->1118804256#1|n=41|h=6ca110c14e,bus_bus,7594.0
-10629474#1->1323097580#1|n=23|h=a83911f6e1,veh_passenger,5960.0
-10629474#1->15420801#3|n=20|h=125a85e476,veh_passenger,6671.0
-10629474#1->178699056#1|n=35|h=db4332c270,motorcycle_motorcycle,4285.0
-10629474#1->381945551|n=54|h=c1ddd281d3,bus_bus,3384.0
-10629474#1->39838691#1|n=31|h=18402fb45e,veh_passenger,17706.0
-10629474#1->39920505#13|n=16|h=5d1750a943,veh_passenger,6101.0
-10629474#1->39920505#2|n=19|h=4200e88116,bike_bicycle,7914.0
-10629474#1->39920505#3|n=23|h=1d0c92c1e7,motorcycle_motorcycle,5921.0
-10629474#1->40297715#2|n=15|h=3813ffb002,motorcycle_motorcycle,17578.0
-10629474#1->413789557|n=37|h=abc9136faa,veh_passenger,5279.0
-10629474#1->47267014|n=43|h=99c1a1d752,veh_passenger,9390.0
-10629474#1->474143552#5|n=19|h=3f6600c3db,veh_passenger,3740.0
-10629474#1->488786523|n=26|h=3d03a7ac8b,veh_passenger,14091.0
-10629474#1->511187811|n=19|h=b2886bd5f9,veh_passenger,14574.0
-10629474#1->513082635#1|n=28|h=f34327c40e,motorcycle_motorcycle,10509.0
-10629474#1->513087668|n=20|h=d5c3faebf7,veh_passenger,3900.0
-10629474#1->515124965#2|n=28|h=ff505c147a,veh_passenger,13586.0
-10629474#1->515126385#1|n=29|h=f3c2fc9555,veh_passenger,2948.0
-10629474#1->515130026#1|n=33|h=83b92b606f,bus_bus,3796.0
-1064476624->-1273251150#0|n=20|h=4cfdcd58e8,bike_bicycle,16862.0
-1064476624->1254816454|n=14|h=17ffd265fd,bus_bus,954.0
-1064476624->509646053#1|n=23|h=fc6580965a,bus_bus,5061.0
-1064476625->-1064476625|n=1|h=d482ad94ec,bus_bus,4.0
-1067928305#0->-1068144849#0|n=15|h=5d0cf81c18,bus_bus,6187.0
-1067928305#0->-1323097580#0|n=40|h=d3169a6ead,bike_bicycle,40354.0
-1067928305#0->-238219441#0|n=36|h=2fb0bf56f7,bus_bus,2787.0
-1067928305#0->-240666072#1|n=24|h=b0a8ac9f3d,bus_bus,867.0
-1067928305#0->-47087366#2|n=16|h=62e4ad3c9e,veh_passenger,13942.0
-1067928305#0->-50323229#10|n=54|h=af74a20d25,veh_passenger,14349.0
-1067928305#0->-654297629#2|n=36|h=295a5df22a,veh_passenger,19223.0
-1067928305#0->1068144844|n=13|h=fdca797fc7,veh_passenger,7346.0
-1067928305#0->1068144848#0|n=12|h=b7eb5bb10d,truck_truck,4835.0
-1067928305#0->1068434201|n=31|h=843faa572b,veh_passenger,7341.0
-1067928305#0->1074409232#0|n=37|h=f4ca53f672,veh_passenger,14568.0
-1067928305#0->1234244925#1|n=18|h=e5a608c581,veh_passenger,15392.0
-1067928305#0->1278784167#1|n=29|h=e40f2bb19b,bus_bus,19598.0
-1067928305#0->1335304386#1|n=32|h=38056d717f,veh_passenger,14983.0
-1067928305#0->24577522#3|n=34|h=d9958e4d4a,bike_bicycle,13605.0
-1067928305#0->39838691#0|n=29|h=f1bee91529,bus_bus,16434.0
-1067928305#0->39838691#3|n=32|h=47b9dcdc7e,truck_truck,4723.0
-1067928305#0->40138239#3|n=47|h=32b0008fc9,veh_passenger,11872.0
-1067928305#0->460316444|n=31|h=b8ed87e68f,veh_passenger,8737.0
-1067928305#0->47087993#5|n=16|h=1066b6552d,veh_passenger,5785.0
-1067928305#0->488786523|n=11|h=988ff46fcf,veh_passenger,844.0
-1067928305#0->511404874#1|n=20|h=6e8fec997c,bus_bus,4045.0
-1067928305#0->515136603|n=6|h=0086a65a2c,veh_passenger,562.0
-1067928305#0->521701860|n=22|h=ed0193c31a,veh_passenger,15085.0
